WARNING 2025-01-25 17:48:24,329 basehttp 20176 21296 "GET /logout/ HTTP/1.1" 405 0
WARNING 2025-01-25 17:51:15,740 base 20176 21296 Method Not Allowed (GET): /logout/
WARNING 2025-01-25 17:51:15,740 log 20176 21296 Method Not Allowed: /logout/
WARNING 2025-01-25 17:51:15,741 basehttp 20176 21296 "GET /logout/ HTTP/1.1" 405 0
INFO 2025-01-25 17:51:19,313 basehttp 20176 21296 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 17:51:19,382 basehttp 20176 21296 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2025-01-25 17:55:48,656 basehttp 20176 21296 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 17:55:48,743 basehttp 20176 21296 "GET /static/css/main.css HTTP/1.1" 200 3403
WARNING 2025-01-25 17:55:48,809 log 20176 21296 Not Found: /favicon.ico
WARNING 2025-01-25 17:55:48,810 basehttp 20176 21296 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 17:55:49,891 basehttp 20176 21296 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 17:55:49,919 basehttp 20176 21296 "GET /static/css/main.css HTTP/1.1" 200 3403
WARNING 2025-01-25 17:55:49,983 log 20176 21296 Not Found: /favicon.ico
WARNING 2025-01-25 17:55:49,983 basehttp 20176 21296 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 17:55:50,716 basehttp 20176 21296 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 17:55:50,747 basehttp 20176 21296 "GET /static/css/main.css HTTP/1.1" 200 3403
WARNING 2025-01-25 17:55:50,810 log 20176 21296 Not Found: /favicon.ico
WARNING 2025-01-25 17:55:50,810 basehttp 20176 21296 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 17:56:03,260 autoreload 8892 23396 Watching for file changes with StatReloader
INFO 2025-01-25 17:56:07,491 basehttp 8892 10124 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 17:56:07,525 basehttp 8892 10124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2025-01-25 18:02:21,449 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:21,544 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:21,645 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:21,646 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:22,760 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:22,788 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:22,920 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:22,921 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:23,246 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:23,277 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:23,405 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:23,406 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:23,529 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:23,566 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:23,729 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:23,735 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:23,794 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:23,831 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:23,946 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:23,947 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:24,035 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:24,064 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:24,183 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:24,184 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:24,505 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:24,545 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:24,673 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:24,674 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:24,981 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:25,009 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:25,131 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:25,131 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:25,290 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:25,318 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:25,443 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:25,444 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:02:25,606 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:02:25,635 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:02:25,762 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:02:25,763 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:03:47,765 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:47,798 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
INFO 2025-01-25 18:03:49,642 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:49,672 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:03:49,802 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:03:49,802 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:03:50,511 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:50,538 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:03:50,663 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:03:50,664 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:03:51,011 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:51,048 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:03:51,158 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:03:51,159 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
INFO 2025-01-25 18:03:51,351 basehttp 8892 23612 "GET / HTTP/1.1" 200 2842
INFO 2025-01-25 18:03:51,381 basehttp 8892 23612 "GET /static/css/main.css HTTP/1.1" 200 5824
WARNING 2025-01-25 18:03:51,503 log 8892 23612 Not Found: /favicon.ico
WARNING 2025-01-25 18:03:51,504 basehttp 8892 23612 "GET /favicon.ico HTTP/1.1" 404 3557
